HDP1,HDP2,HDP3,HDP4,HDP5,UDP1,UDP2,UDP3,UDP4
0.323748379,0.409804112,0.386830011,0.353446441,0.308937159,0.225447958,0.326638806,0.192351529,0.828866374
0.188477473,0.39257797,0.447374974,0.372481891,0.620517941,0.225447958,0.326638806,0.192351529,0.828866374
0.217800552,0.322203333,0.432995429,0.343984674,0.425056105,0.225447958,0.326638806,0.192351529,0.828866374
0.287295207,0.616781621,0.622777485,0.40203891,0.563403597,0.225447958,0.326638806,0.192351529,0.828866374
0.436520873,0.420731445,0.425815994,0.38492937,0.771724924,0.225447958,0.326638806,0.192351529,0.828866374
0.275901649,0.396976965,0.416758154,0.339908655,0.211973297,0.225447958,0.326638806,0.192351529,0.828866374
0.299898614,0.458339336,0.374793075,0.37263148,0.456915762,0.225447958,0.326638806,0.192351529,0.828866374
0.325427853,0.328334636,0.373475076,0.277104792,0.47665891,0.225447958,0.326638806,0.192351529,0.828866374
0.175759117,0.327762743,0.406930041,0.317708961,0.463892775,0.225447958,0.326638806,0.192351529,0.828866374
0.336086055,0.297086473,0.414109752,0.321621425,0.264956858,0.225447958,0.326638806,0.192351529,0.828866374
0.325427853,0.433197117,0.397145206,0.360842817,0.300592897,0.225447958,0.326638806,0.192351529,0.828866374
0.299382037,0.306612468,0.384217261,0.386191594,0.421788858,0.225447958,0.326638806,0.192351529,0.828866374
0.325686234,0.404281088,0.439414332,0.405994743,0.465537884,0.225447958,0.326638806,0.192351529,0.828866374
0.224917598,0.542306891,0.583986115,0.467034691,0.764341229,0.225447958,0.326638806,0.192351529,0.828866374
0.167771002,0.282142203,0.370657331,0.281973503,0.247577268,0.225447958,0.326638806,0.192351529,0.828866374
0.17181091,0.286084254,0.384119403,0.292289065,0.298690969,0.225447958,0.326638806,0.192351529,0.828866374
0.295419094,0.701643643,0.597683084,0.723667112,0.40384754,0.312099231,0.396693264,0.260226566,0.762547395
0.271379332,0.664486353,0.58706713,0.63474448,0.462525388,0.312099231,0.396693264,0.260226566,0.762547395
0.246831622,0.367054066,0.50863395,0.543855537,0.396257382,0.312099231,0.396693264,0.260226566,0.762547395
0.260470272,0.608076641,0.627828486,0.70096328,0.518143732,0.312099231,0.396693264,0.260226566,0.762547395
0.415425727,0.369710815,0.603544243,0.641131991,0.56070344,0.312099231,0.396693264,0.260226566,0.762547395
0.256312152,0.388045172,0.603265279,0.561511274,0.623333672,0.312099231,0.396693264,0.260226566,0.762547395
0.267418424,0.685541582,0.600928952,0.517286885,0.251329149,0.312099231,0.396693264,0.260226566,0.762547395
0.267418424,0.291113549,0.590862209,0.281076446,0.516255104,0.312099231,0.396693264,0.260226566,0.762547395
0.306061975,0.449090925,0.598423308,0.444560852,0.316836977,0.312099231,0.396693264,0.260226566,0.762547395
0.369235413,0.282952289,0.591989303,0.271265422,0.482351624,0.312099231,0.396693264,0.260226566,0.762547395
0.262025886,0.544049262,0.592421892,0.367739853,0.471866822,0.312099231,0.396693264,0.260226566,0.762547395
0.262025886,0.273271835,0.589231042,0.292862113,0.457924411,0.312099231,0.396693264,0.260226566,0.762547395
0.262025886,0.39666498,0.593885293,0.547430931,0.520586414,0.312099231,0.396693264,0.260226566,0.762547395
0.242351918,0.680310611,0.622043849,0.686450542,0.547491955,0.312099231,0.396693264,0.260226566,0.762547395
0.240832143,0.472500304,0.60231835,0.416768631,0.254273387,0.312099231,0.396693264,0.260226566,0.762547395
0.657698799,0.643197878,0.5936319,0.672661755,0.488942934,0.312099231,0.396693264,0.260226566,0.762547395
0.306605956,0.426490929,0.59372082,0.326400033,0.352361163,0.312099231,0.396693264,0.260226566,0.762547395
0.299844513,0.390246829,0.359449447,0.516686082,0.393511552,0.345575626,0.35247004,0.290680292,0.715539179
0.401785848,0.443782279,0.524065454,0.4011759,0.317643,0.345575626,0.35247004,0.290680292,0.715539179
0.297109746,0.429423499,0.474404676,0.506146978,0.529619982,0.345575626,0.35247004,0.290680292,0.715539179
0.282405995,0.436422904,0.329731973,0.463050641,0.384127349,0.345575626,0.35247004,0.290680292,0.715539179
0.286695631,0.639350655,0.467160291,0.425693816,0.538109261,0.345575626,0.35247004,0.290680292,0.715539179
0.464880485,0.384627307,0.662503687,0.433133184,0.533634641,0.345575626,0.35247004,0.290680292,0.715539179
0.442632376,0.52400546,0.452631526,0.488518476,0.586520146,0.345575626,0.35247004,0.290680292,0.715539179
0.31623312,0.414014809,0.58200053,0.472299855,0.281081108,0.345575626,0.35247004,0.290680292,0.715539179
0.294065004,0.466200373,0.247778939,0.445047171,0.468800152,0.345575626,0.35247004,0.290680292,0.715539179
0.234360079,0.495267902,0.555517781,0.431583315,0.431953284,0.345575626,0.35247004,0.290680292,0.715539179
0.25693816,0.487248584,0.47012004,0.424783893,0.395576376,0.345575626,0.35247004,0.290680292,0.715539179
0.302044326,0.347740442,0.411685007,0.508611768,0.333246674,0.345575626,0.35247004,0.290680292,0.715539179
0.295274902,0.450871676,0.454816341,0.354029907,0.309893659,0.345575626,0.35247004,0.290680292,0.715539179
0.381977532,0.372248359,0.516966058,0.440932521,0.432193264,0.345575626,0.35247004,0.290680292,0.715539179
0.422334102,0.425853802,0.349080328,0.366088882,0.292695121,0.345575626,0.35247004,0.290680292,0.715539179
0.292505137,0.355559777,0.362849158,0.34493568,0.424913882,0.345575626,0.35247004,0.290680292,0.715539179
0.306613938,0.479549238,0.453991411,0.479989201,0.516536094,0.345575626,0.35247004,0.290680292,0.715539179
0.306188974,0.345440638,0.321782648,0.400145988,0.468570172,0.345575626,0.35247004,0.290680292,0.715539179
0.292455141,0.324157447,0.395741362,0.43917267,0.468800152,0.345575626,0.35247004,0.290680292,0.715539179
0.381977532,0.468035217,0.40129089,0.482648975,0.468880145,0.345575626,0.35247004,0.290680292,0.715539179
0.264907483,0.526295265,0.285005775,0.538894194,0.480559152,0.345575626,0.35247004,0.290680292,0.715539179
0.423044041,0.52752516,0.479349255,0.378457831,0.560077393,0.345575626,0.35247004,0.290680292,0.715539179
0.382437493,0.585970193,0.344775694,0.564597009,0.580075694,0.345575626,0.35247004,0.290680292,0.715539179
0.381977532,0.518215952,0.47164991,0.5447037,0.432683222,0.345575626,0.35247004,0.290680292,0.715539179
0.33917117,0.442162416,0.461830744,0.438987686,0.280131189,0.345575626,0.35247004,0.290680292,0.715539179
0.281251094,0.559742422,0.388596969,0.552753016,0.575941045,0.345575626,0.35247004,0.290680292,0.715539179
0.287755541,0.375388092,0.266957309,0.308428784,0.280571151,0.345575626,0.35247004,0.290680292,0.715539179
0.609313208,0.595689366,0.390536804,0.571481424,0.528425084,0.345575626,0.35247004,0.290680292,0.715539179
0.266207372,0.378067864,0.412724918,0.306453951,0.298839599,0.345575626,0.35247004,0.290680292,0.715539179
0.381977532,0.355339796,0.439732623,0.386477149,0.300779434,0.345575626,0.35247004,0.290680292,0.715539179
0.159359585,0.462538698,0.526890909,0.368075187,0.259565293,0.307359978,0.385763492,0.267016576,0.840498675
0.245228869,0.485614644,0.532220596,0.548533731,0.484938199,0.307359978,0.385763492,0.267016576,0.840498675
0.197188564,0.503333976,0.518252123,0.454535626,0.633272236,0.307359978,0.385763492,0.267016576,0.840498675
0.22759182,0.303927317,0.507667515,0.41278302,0.306759256,0.307359978,0.385763492,0.267016576,0.840498675
0.354089082,0.478816023,0.512684061,0.425697118,0.180529073,0.307359978,0.385763492,0.267016576,0.840498675
0.298676634,0.534164094,0.527008183,0.414736495,0.317584016,0.307359978,0.385763492,0.267016576,0.840498675
0.279429457,0.396898796,0.521298107,0.397150293,0.343211562,0.307359978,0.385763492,0.267016576,0.840498675
0.419022196,0.451131668,0.53629061,0.386419571,0.336025582,0.307359978,0.385763492,0.267016576,0.840498675
0.38118939,0.42651093,0.531693135,0.364581702,0.555487351,0.307359978,0.385763492,0.267016576,0.840498675
0.38118939,0.443918624,0.552603063,0.35835059,0.702172169,0.307359978,0.385763492,0.267016576,0.840498675
0.306782765,0.456807847,0.533086484,0.40110645,0.628482174,0.307359978,0.385763492,0.267016576,0.840498675
0.245228869,0.42889113,0.58332028,0.47411959,0.620663077,0.307359978,0.385763492,0.267016576,0.840498675
0.245228869,0.48144198,0.52927111,0.481535471,0.314254551,0.307359978,0.385763492,0.267016576,0.840498675
0.395719493,0.443356446,0.531037056,0.382196744,0.233652078,0.307359978,0.385763492,0.267016576,0.840498675
