HDP1,HDP2,HDP3,HDP4,HDP5,UDP1,UDP2,UDP3,UDP4
0.360153257,0.107279693,0.119298246,0.110294118,0.287703016,0.540636042,0.492625369,0.594594595,0.460227273
0.111111111,0.111940299,0.119298246,0.109489051,0.368421053,0.540636042,0.492625369,0.594594595,0.460227273
0,0.115830116,0.11971831,0.128,0,0.540636042,0.492625369,0.594594595,0.460227273
0.319148936,0.050632911,0.122743682,0.130925508,0.079320113,0.540636042,0.492625369,0.594594595,0.460227273
0.321199143,0.401902497,0.114503817,0.355156951,0.347163421,0.540636042,0.492625369,0.594594595,0.460227273
0.525301205,0.317958783,0.093023256,0.330131004,0.027972028,0.540636042,0.492625369,0.594594595,0.460227273
0.144067797,0.106060606,0.120141343,0.111940299,0.157782516,0.540636042,0.492625369,0.594594595,0.460227273
0.257713249,0.18950064,0.119298246,0.093567251,0.337574215,0.540636042,0.492625369,0.594594595,0.460227273
0,0.10483871,0.11971831,0.088235294,0.10915493,0.540636042,0.492625369,0.594594595,0.460227273
0.268774704,0.094117647,0.119298246,0.102362205,0.446601942,0.540636042,0.492625369,0.594594595,0.460227273
0.225165563,0.097560976,0.15942029,0.146788991,0.32038835,0.326996198,0.313432836,0.329749104,0.210268949
0.257309942,0.068965517,0.15942029,0.06122449,0.104575163,0.326996198,0.313432836,0.329749104,0.210268949
0.04964539,0.022727273,0.095238095,0.06185567,0.123076923,0.326996198,0.313432836,0.329749104,0.210268949
0.111111111,0.084210526,0.164179104,0.043010753,0.132075472,0.326996198,0.313432836,0.329749104,0.210268949
0.1,0.043478261,0.147058824,0.064516129,0.248062016,0.326996198,0.313432836,0.329749104,0.210268949
0.03030303,0.02247191,0.161764706,0.045977011,0.131868132,0.326996198,0.313432836,0.329749104,0.210268949
0.288888889,0.097087379,0.160583942,0.093457944,0.068376068,0.326996198,0.313432836,0.329749104,0.210268949
0,0.109090909,0.147058824,0.109090909,0.057142857,0.326996198,0.313432836,0.329749104,0.210268949
0.191489362,0.105263158,0.161764706,0.095238095,0.194029851,0.326996198,0.313432836,0.329749104,0.210268949
0,0.176,0.160583942,0.235294118,0,0.326996198,0.313432836,0.329749104,0.210268949
0.25,0.086330935,0.14516129,0.042105263,0.183431953,0.326996198,0.313432836,0.329749104,0.210268949
0.261682243,0.088888889,0.10619469,0.038277512,0.017699115,0.326996198,0.313432836,0.329749104,0.210268949
0.125,0.152671756,0.161764706,0.158730159,0.142857143,0.326996198,0.313432836,0.329749104,0.210268949
0.170471842,0.081081081,0.15942029,0.048929664,0.17027027,0.326996198,0.313432836,0.329749104,0.210268949
0,0.078431373,0.160583942,0.102564103,0.087431694,0.326996198,0.313432836,0.329749104,0.210268949
0.218181818,0.253521127,0.15942029,0.126984127,0.25,0.326996198,0.313432836,0.329749104,0.210268949
0.053846154,0.128205128,0.12244898,0.131313131,0.272489083,0.326530612,0.324561404,0.316326531,0.304680851
0.352526439,0.111111111,0.115702479,0.10619469,0.347826087,0.326530612,0.324561404,0.316326531,0.304680851
0.244897959,0.126126126,0.106741573,0.126182965,0.19412091,0.326530612,0.324561404,0.316326531,0.304680851
0.334710744,0.161849711,0.079510703,0.105590062,0.132743363,0.326530612,0.324561404,0.316326531,0.304680851
0.344387755,0.141732283,0.09771987,0.120603015,0.180851064,0.326530612,0.324561404,0.316326531,0.304680851
0.107526882,0.115646259,0.116959064,0.118012422,0.258503401,0.326530612,0.324561404,0.316326531,0.304680851
0.179401993,0.095890411,0.110803324,0.106312292,0.306306306,0.326530612,0.324561404,0.316326531,0.304680851
0.110817942,0.051094891,0.117302053,0.101265823,0.184914842,0.326530612,0.324561404,0.316326531,0.304680851
0,0.095846645,0.052785924,0.103658537,0.01532567,0.326530612,0.324561404,0.316326531,0.304680851
0.307070707,0.116991643,0.117647059,0.103896104,0.179144385,0.326530612,0.324561404,0.316326531,0.304680851
0.265536723,0.095890411,0.123167155,0.099337748,0.210869565,0.326530612,0.324561404,0.316326531,0.304680851
0.053030303,0.118380062,0.116022099,0.116504854,0,0.326530612,0.324561404,0.316326531,0.304680851
0.360824742,0.120401338,0.114457831,0.102564103,0.22847302,0.326530612,0.324561404,0.316326531,0.304680851
0.285714286,0.150943396,0.101492537,0.159709619,0.082417582,0.326530612,0.324561404,0.316326531,0.304680851
0.201954397,0.114285714,0.11634349,0.118644068,0.15821501,0.326530612,0.324561404,0.316326531,0.304680851
0.178628389,0.149647887,0.115702479,0.141342756,0.217568948,0.326530612,0.324561404,0.316326531,0.304680851
0,0.101587302,0.075144509,0.104347826,0.181646168,0.326530612,0.324561404,0.316326531,0.304680851
0.348785872,0.040160643,0.111888112,0.052631579,0.27480916,0.344559585,0.311864407,0.370786517,0.340647858
0.309333333,0.062745098,0.112676056,0.063492063,0.236734694,0.344559585,0.311864407,0.370786517,0.340647858
0.326180258,0.254716981,0.072580645,0.145539906,0.119904077,0.344559585,0.311864407,0.370786517,0.340647858
0.00913242,0.113564669,0.112280702,0.044776119,0.220064725,0.344559585,0.311864407,0.370786517,0.340647858
0.146551724,0.043859649,0.112676056,0.043668122,0.282051282,0.344559585,0.311864407,0.370786517,0.340647858
0.052631579,0.03539823,0.112676056,0.035714286,0.0562249,0.344559585,0.311864407,0.370786517,0.340647858
0.267123288,0.074074074,0.112676056,0.071713147,0.231578947,0.344559585,0.311864407,0.370786517,0.340647858
0,0.066390041,0.107142857,0.079365079,0.147601476,0.344559585,0.311864407,0.370786517,0.340647858
0.126315789,0.064,0.115107914,0.074380165,0.150537634,0.344559585,0.311864407,0.370786517,0.340647858
0.162962963,0.063241107,0.113074205,0.06374502,0.196793003,0.344559585,0.311864407,0.370786517,0.340647858
0.068535826,0.097014925,0.111888112,0.102189781,0.112359551,0.344559585,0.311864407,0.370786517,0.340647858
0.037037037,0.104868914,0.112280702,0.1,0,0.344559585,0.311864407,0.370786517,0.340647858
0.107344633,0.034188034,0.112280702,0.177966102,0.104201681,0.344559585,0.311864407,0.370786517,0.340647858
0.293010753,0.265306122,0.096654275,0.08,0.250775916,0.344559585,0.311864407,0.370786517,0.340647858
0.316363636,0.189349112,0.085603113,0.16955684,0.080267559,0.344559585,0.311864407,0.370786517,0.340647858
0.220715166,0.13440321,0.111888112,0.09929078,0.245970149,0.344559585,0.311864407,0.370786517,0.340647858
0,0.064257028,0.112676056,0.080586081,0.135211268,0.344559585,0.311864407,0.370786517,0.340647858
0.12295082,0.084291188,0.111888112,0.104477612,0.294605809,0.344559585,0.311864407,0.370786517,0.340647858
0.285714286,0.16,0.15,0.133333333,0.195652174,0.196721311,0.184615385,0.203389831,0.202898551
0.142857143,0.149253731,0.133333333,0.175438596,0.1875,0.196721311,0.184615385,0.203389831,0.202898551
0,0.133333333,0.141176471,0.125,0.178571429,0.196721311,0.184615385,0.203389831,0.202898551
0.292682927,0.231884058,0.129032258,0.189189189,0.172043011,0.196721311,0.184615385,0.203389831,0.202898551
0.166666667,0.151515152,0.129032258,0.266666667,0.176470588,0.196721311,0.184615385,0.203389831,0.202898551
0,0.127659574,0.151898734,0.166666667,0.202247191,0.196721311,0.184615385,0.203389831,0.202898551
0,0.19047619,0.157894737,0.193548387,0.160714286,0.196721311,0.184615385,0.203389831,0.202898551
0,0.142857143,0.144578313,0.235294118,0.25,0.196721311,0.184615385,0.203389831,0.202898551
0.380952381,0.218181818,0.151898734,0.204081633,0,0.196721311,0.184615385,0.203389831,0.202898551
0.125,0.231884058,0.130434783,0.228571429,0.071428571,0.196721311,0.184615385,0.203389831,0.202898551
0,0.142857143,0.128205128,0.114285714,0,0.196721311,0.184615385,0.203389831,0.202898551
0,0.158730159,0.153846154,0.2,0,0.196721311,0.184615385,0.203389831,0.202898551
0,0.19047619,0.153846154,0.083333333,0.083333333,0.196721311,0.184615385,0.203389831,0.202898551
0,0.225806452,0.129032258,0.173913043,0,0.196721311,0.184615385,0.203389831,0.202898551
0,0.171428571,0.130434783,0.19047619,0,0.196721311,0.184615385,0.203389831,0.202898551
0,0.1875,0.130434783,0.153846154,0.363636364,0.196721311,0.184615385,0.203389831,0.202898551
0,0.23880597,0.129032258,0.208955224,0.170212766,0.196721311,0.184615385,0.203389831,0.202898551
0.227848101,0.055555556,0.130434783,0.117647059,0.125,0.196721311,0.184615385,0.203389831,0.202898551
0,0.120481928,0.151515152,0.144329897,0.141732283,0.196721311,0.184615385,0.203389831,0.202898551
0.166666667,0.03125,0.206896552,0.122807018,0,0.196721311,0.184615385,0.203389831,0.202898551
0,0.119402985,0.131868132,0.147058824,0.178571429,0.196721311,0.184615385,0.203389831,0.202898551
0.142857143,0.095238095,0.129032258,0.151898734,0.085470085,0.196721311,0.184615385,0.203389831,0.202898551
0.181818182,0.111111111,0.130434783,0.208955224,0,0.196721311,0.184615385,0.203389831,0.202898551
0,0.115384615,0.141176471,0.2,0.181818182,0.196721311,0.184615385,0.203389831,0.202898551
0.166666667,0.25,0.129032258,0.173913043,0.163934426,0.196721311,0.184615385,0.203389831,0.202898551
0.666666667,0.08,0.208955224,0.083333333,0.231884058,0.378378378,0.388888889,0.387096774,0.307692308
0.363636364,0.214285714,0.23880597,0.093023256,0.242424242,0.378378378,0.388888889,0.387096774,0.307692308
0.222222222,0.090909091,0.235294118,0.066666667,0.068965517,0.378378378,0.388888889,0.387096774,0.307692308
0,0.1,0.173913043,0.111111111,0.413793103,0.378378378,0.388888889,0.387096774,0.307692308
0.2,0.23255814,0.242424242,0.227272727,0.413793103,0.378378378,0.388888889,0.387096774,0.307692308
0.266666667,0.090909091,0.235294118,0.095238095,0.21875,0.378378378,0.388888889,0.387096774,0.307692308
0.666666667,0.227272727,0.23880597,0.117647059,0.235294118,0.378378378,0.388888889,0.387096774,0.307692308
0,0.245614035,0.235294118,0.170212766,0,0.378378378,0.388888889,0.387096774,0.307692308
0,0.162162162,0.242424242,0.15,0.235294118,0.378378378,0.388888889,0.387096774,0.307692308
0,0.245614035,0.23880597,0.279069767,0.235294118,0.378378378,0.388888889,0.387096774,0.307692308
0,0.333333333,0.184615385,0.222222222,0.271186441,0.378378378,0.388888889,0.387096774,0.307692308
0.461538462,0.324324324,0.176470588,0.181818182,0,0.378378378,0.388888889,0.387096774,0.307692308
0.222222222,0.25,0.242424242,0.242424242,0.090909091,0.378378378,0.388888889,0.387096774,0.307692308
0.363636364,0.357142857,0.235294118,0.153846154,0,0.378378378,0.388888889,0.387096774,0.307692308
0.5,0.266666667,0,0.311111111,0.222222222,0.378378378,0.388888889,0.387096774,0.307692308
0,0.1,0.23880597,0.095238095,0.413793103,0.378378378,0.388888889,0.387096774,0.307692308
0.461538462,0.279069767,0.242424242,0.333333333,0,0.378378378,0.388888889,0.387096774,0.307692308
0.4,0.264150943,0.23880597,0.277777778,0,0.378378378,0.388888889,0.387096774,0.307692308
0,0,0.23880597,0.228571429,0.388888889,0.378378378,0.388888889,0.387096774,0.307692308
0,0.148148148,0.23880597,0.157894737,0.25,0.378378378,0.388888889,0.387096774,0.307692308
0.269230769,0.264150943,0,0.243902439,0.055555556,0.378378378,0.388888889,0.387096774,0.307692308
0.615384615,0.090909091,0.231884058,0.090909091,0,0.378378378,0.388888889,0.387096774,0.307692308
0.352941176,0.25,0.0625,0.28,0.225352113,0.378378378,0.388888889,0.387096774,0.307692308
0.6,0.16,0.192307692,0.301886792,0,0.378378378,0.388888889,0.387096774,0.307692308
0,0.274509804,0.235294118,0.307692308,0.058823529,0.378378378,0.388888889,0.387096774,0.307692308
0.208955224,0.086956522,0,0.139534884,0.045454545,0.378378378,0.388888889,0.387096774,0.307692308
0.533333333,0.301886792,0.23880597,0.227272727,0,0.378378378,0.388888889,0.387096774,0.307692308
0,0.256410256,0,0.243902439,0.666666667,0.378378378,0.388888889,0.387096774,0.307692308
0.222222222,0.19047619,0.23880597,0.3125,0.068965517,0.378378378,0.388888889,0.387096774,0.307692308
0.588235294,0.256410256,0.295454545,0.222222222,0.341880342,0.47761194,0.438356164,0.518518519,0.438356164
0.516129032,0.383561644,0.269662921,0.260869565,0.345454545,0.47761194,0.438356164,0.518518519,0.438356164
0,0.25,0.295454545,0.227272727,0.137931034,0.47761194,0.438356164,0.518518519,0.438356164
0.37037037,0.339622642,0.288888889,0.363636364,0.473684211,0.47761194,0.438356164,0.518518519,0.438356164
0.4375,0.356164384,0.288888889,0.368421053,0.327868852,0.47761194,0.438356164,0.518518519,0.438356164
0.428571429,0.297297297,0.288888889,0.31884058,0.322580645,0.47761194,0.438356164,0.518518519,0.438356164
0,0.296296296,0.292134831,0.356164384,0,0.47761194,0.438356164,0.518518519,0.438356164
0.296296296,0.260869565,0.292134831,0.291666667,0.350877193,0.47761194,0.438356164,0.518518519,0.438356164
0.086956522,0.342105263,0.30952381,0.366197183,0.325203252,0.47761194,0.438356164,0.518518519,0.438356164
0.086956522,0.29787234,0.272727273,0.333333333,0.377358491,0.47761194,0.438356164,0.518518519,0.438356164
0.55,0.321428571,0.275862069,0.357142857,0.095238095,0.47761194,0.438356164,0.518518519,0.438356164
0.086956522,0.346666667,0.269662921,0.338028169,0.083333333,0.47761194,0.438356164,0.518518519,0.438356164
0.173913043,0.363636364,0.298850575,0.272727273,0,0.47761194,0.438356164,0.518518519,0.438356164
0,0.3,0.295454545,0.285714286,0.090909091,0.47761194,0.438356164,0.518518519,0.438356164
0.24,0.352941176,0.288888889,0.297297297,0,0.47761194,0.438356164,0.518518519,0.438356164
0,0.320987654,0.292134831,0.324324324,0.490566038,0.47761194,0.438356164,0.518518519,0.438356164
0.086956522,0.345679012,0.288888889,0.289473684,0.344827586,0.47761194,0.438356164,0.518518519,0.438356164
0.409090909,0.202898551,0.292134831,0.260869565,0.101265823,0.47761194,0.438356164,0.518518519,0.438356164
0.523809524,0.265060241,0.263157895,0.307692308,0.31496063,0.47761194,0.438356164,0.518518519,0.438356164
0.466666667,0.333333333,0.276923077,0.288288288,0,0.47761194,0.438356164,0.518518519,0.438356164
0.090909091,0.388888889,0.295454545,0.324324324,0.246153846,0.47761194,0.438356164,0.518518519,0.438356164
0.090909091,0.378378378,0.269662921,0.333333333,0,0.47761194,0.438356164,0.518518519,0.438356164
0,0.290909091,0.295454545,0.295081967,0.413793103,0.47761194,0.438356164,0.518518519,0.438356164
0.384615385,0.289473684,0.269662921,0.256410256,0.103448276,0.47761194,0.438356164,0.518518519,0.438356164
0.769230769,0.173913043,0.325581395,0.166666667,0.372093023,0.64,0.615384615,0.7,0.56
0.7,0.35,0.372093023,0.387096774,0.390243902,0.64,0.615384615,0.7,0.56
0,0.222222222,0.380952381,0.148148148,0,0.64,0.615384615,0.7,0.56
0.222222222,0.105263158,0.390243902,0.117647059,0.736842105,0.64,0.615384615,0.7,0.56
0,0.4,0.380952381,0.518518519,0.736842105,0.64,0.615384615,0.7,0.56
0.5,0.4,0,0.533333333,0.4,0.64,0.615384615,0.7,0.56
0.571428571,0.444444444,0.390243902,0.24,0.372093023,0.64,0.615384615,0.7,0.56
0,0.363636364,0.380952381,0.5,0,0.64,0.615384615,0.7,0.56
0,0.56,0.380952381,0.387096774,0.380952381,0.64,0.615384615,0.7,0.56
0,0.181818182,0.380952381,0.363636364,0.372093023,0.64,0.615384615,0.7,0.56
0,0.333333333,0.358974359,0.421052632,0.421052632,0.64,0.615384615,0.7,0.56
0.823529412,0.631578947,0.380952381,0.4,0,0.64,0.615384615,0.7,0.56
0,0.307692308,0,0.307692308,0,0.64,0.615384615,0.7,0.56
0.222222222,0.384615385,0.380952381,0.214285714,0,0.64,0.615384615,0.7,0.56
0,0.333333333,0,0.5,0,0.64,0.615384615,0.7,0.56
0,0.210526316,0.35,0.181818182,0.736842105,0.64,0.615384615,0.7,0.56
0.5,0.153846154,0,0.384615385,0,0.64,0.615384615,0.7,0.56
0.380952381,0.142857143,0,0.32,0,0.64,0.615384615,0.7,0.56
0,0.285714286,0.341463415,0.272727273,0.608695652,0.64,0.615384615,0.7,0.56
0,0,0.380952381,0.19047619,0.4,0.64,0.615384615,0.7,0.56
0.484848485,0.32,0,0.387096774,0,0.64,0.615384615,0.7,0.56
0.222222222,0,0.333333333,0.095238095,0,0.64,0.615384615,0.7,0.56
0.7,0.16,0.372093023,0.173913043,0.363636364,0.64,0.615384615,0.7,0.56
0.666666667,0.210526316,0.372093023,0.37037037,0,0.64,0.615384615,0.7,0.56
0,0.368421053,0.380952381,0.347826087,0.1,0.64,0.615384615,0.7,0.56
0.176470588,0.260869565,0.2,0.166666667,0,0.64,0.615384615,0.7,0.56
0.222222222,0.375,0.390243902,0.518518519,0,0.64,0.615384615,0.7,0.56
0,0.421052632,0,0.428571429,0.588235294,0.64,0.615384615,0.7,0.56
0.4,0.518518519,0,0.307692308,0,0.64,0.615384615,0.7,0.56
0.285714286,0.2,0.344827586,0.146341463,0.295454545,0.372881356,0.393442623,0.31372549,0.307692308
0.233333333,0.305882353,0.32967033,0.393939394,0.305882353,0.372881356,0.393442623,0.31372549,0.307692308
0,0.111111111,0.348837209,0.266666667,0.150943396,0.372881356,0.393442623,0.31372549,0.307692308
0,0.181818182,0.348837209,0.266666667,0,0.372881356,0.393442623,0.31372549,0.307692308
0.117647059,0.377358491,0.32967033,0.37037037,0,0.372881356,0.393442623,0.31372549,0.307692308
0.333333333,0.297297297,0.322580645,0.31884058,0.329411765,0.372881356,0.393442623,0.31372549,0.307692308
0.482758621,0.285714286,0.322580645,0.31884058,0.304347826,0.372881356,0.393442623,0.31372549,0.307692308
0,0.35443038,0.32967033,0.301369863,0,0.372881356,0.393442623,0.31372549,0.307692308
0.19047619,0.266666667,0.365853659,0.408163265,0.305882353,0.372881356,0.393442623,0.31372549,0.307692308
0.222222222,0.34375,0.344827586,0.31884058,0.291666667,0.372881356,0.393442623,0.31372549,0.307692308
0.333333333,0.4,0.32967033,0.327272727,0.333333333,0.372881356,0.393442623,0.31372549,0.307692308
0.363636364,0.4,0.32967033,0.408163265,0,0.372881356,0.393442623,0.31372549,0.307692308
0.210526316,0.322580645,0.326086957,0.314285714,0.173913043,0.372881356,0.393442623,0.31372549,0.307692308
