HDP2,HDP3,HDP4,HDP5,UDP1,UDP2,UDP3,UDP4
0.169753086,0.197530864,0.358024691,0.095679012,0.046296296,0.083333333,0.037037037,0.731481481
0.132716049,0.194444444,0.277777778,0.037037037,0.046296296,0.083333333,0.037037037,0.731481481
0.216049383,0.12962963,0.200617284,0.027777778,0.046296296,0.083333333,0.037037037,0.731481481
0.262345679,0.145061728,0.324074074,0.037037037,0.046296296,0.083333333,0.037037037,0.731481481
0.191358025,0.141975309,0.191358025,0.030864198,0.046296296,0.083333333,0.037037037,0.731481481
0.444444444,0.225308642,0.37962963,0.691358025,0.046296296,0.083333333,0.037037037,0.731481481
0.358024691,0.141975309,0.287037037,0.342592593,0.046296296,0.083333333,0.037037037,0.731481481
0.089506173,0.151234568,0.064814815,0.265432099,0.046296296,0.083333333,0.037037037,0.731481481
0.358024691,0.138888889,0.240740741,0.033950617,0.046296296,0.083333333,0.037037037,0.731481481
0.080246914,0.148148148,0.049382716,0.234567901,0.046296296,0.083333333,0.037037037,0.731481481
0.234567901,0.145061728,0.287037037,0.564814815,0.046296296,0.083333333,0.037037037,0.731481481
0.111111111,0.117283951,0.203703704,0.336419753,0.046296296,0.083333333,0.037037037,0.731481481
0.055555556,0.135802469,0.058641975,0.237654321,0.046296296,0.083333333,0.037037037,0.731481481
0.194444444,0.157407407,0.25308642,0.037037037,0.046296296,0.083333333,0.037037037,0.731481481
0.197530864,0.12654321,0.206790123,0.027777778,0.046296296,0.083333333,0.037037037,0.731481481
0.104938272,0.24382716,0.194444444,0.305555556,0.046296296,0.083333333,0.037037037,0.731481481
0.206790123,0.228395062,0.293209877,0.308641975,0.046296296,0.083333333,0.037037037,0.731481481
0.108024691,0.157407407,0.092592593,0.324074074,0.046296296,0.083333333,0.037037037,0.731481481
0.311728395,0.163580247,0.320987654,0.305555556,0.046296296,0.083333333,0.037037037,0.731481481
0.095679012,0.12962963,0.117283951,0.299382716,0.046296296,0.083333333,0.037037037,0.731481481
0.083333333,0.148148148,0.12037037,0.037037037,0.046296296,0.083333333,0.037037037,0.731481481
0.070987654,0.151234568,0.058641975,0.027777778,0.046296296,0.083333333,0.037037037,0.731481481
0.428284855,0.296890672,0.097291876,0.019057172,0.029087262,0.114343029,0.016048144,0.741223671
0.138415246,0.295887663,0.121364092,0.028084253,0.029087262,0.114343029,0.016048144,0.741223671
0.132397192,0.253761284,0.159478435,0.033099298,0.029087262,0.114343029,0.016048144,0.741223671
0.501504514,0.261785356,0.455366098,0.249749248,0.029087262,0.114343029,0.016048144,0.741223671
0.149448345,0.284854564,0.219658977,0.419257773,0.029087262,0.114343029,0.016048144,0.741223671
0.199598796,0.266800401,0.177532598,0.208625878,0.029087262,0.114343029,0.016048144,0.741223671
0.146439318,0.259779338,0.367101304,0.176529589,0.029087262,0.114343029,0.016048144,0.741223671
0.170511535,0.280842528,0.106318957,0.014042126,0.029087262,0.114343029,0.016048144,0.741223671
0.211634905,0.271815446,0.208625878,0.015045135,0.029087262,0.114343029,0.016048144,0.741223671
0.127382146,0.294884654,0.179538616,0.030090271,0.029087262,0.114343029,0.016048144,0.741223671
0.152457372,0.276830491,0.241725176,0.017051153,0.029087262,0.114343029,0.016048144,0.741223671
0.219658977,0.292878636,0.210631896,0.024072217,0.029087262,0.114343029,0.016048144,0.741223671
0.562688064,0.27883651,0.540621866,0.631895687,0.029087262,0.114343029,0.016048144,0.741223671
0.368104313,0.275827482,0.496489468,0.418254764,0.029087262,0.114343029,0.016048144,0.741223671
0.177532598,0.295887663,0.119358074,0.233701103,0.029087262,0.114343029,0.016048144,0.741223671
0.29889669,0.292878636,0.528585757,0.038114343,0.029087262,0.114343029,0.016048144,0.741223671
0.163490471,0.295887663,0.107321966,0.251755266,0.029087262,0.114343029,0.016048144,0.741223671
0.171514544,0.295887663,0.391173521,0.591775326,0.029087262,0.114343029,0.016048144,0.741223671
0.138415246,0.294884654,0.231695085,0.235707121,0.029087262,0.114343029,0.016048144,0.741223671
0.09327984,0.301905717,0.091273821,0.274824473,0.029087262,0.114343029,0.016048144,0.741223671
0.147442327,0.277833501,0.176529589,0.096288867,0.029087262,0.114343029,0.016048144,0.741223671
0.273821464,0.287863591,0.213640923,0.059177533,0.029087262,0.114343029,0.016048144,0.741223671
0.188565697,0.284854564,0.130391174,0.221664995,0.029087262,0.114343029,0.016048144,0.741223671
0.109327984,0.280842528,0.146439318,0.199598796,0.029087262,0.114343029,0.016048144,0.741223671
0.432296891,0.294884654,0.274824473,0.191574724,0.029087262,0.114343029,0.016048144,0.741223671
0.179538616,0.279839519,0.181544634,0.238716148,0.029087262,0.114343029,0.016048144,0.741223671
0.128385155,0.296890672,0.330992979,0.129388164,0.029087262,0.114343029,0.016048144,0.741223671
0.235707121,0.296890672,0.328986961,0.028084253,0.029087262,0.114343029,0.016048144,0.741223671
0.142427282,0.303911735,0.09227683,0.058174524,0.029087262,0.114343029,0.016048144,0.741223671
0.2170767,0.250361795,0.128798842,0.073806078,0.098408104,0.18089725,0.104196816,0.720694645
0.179450072,0.250361795,0.167872648,0.01447178,0.098408104,0.18089725,0.104196816,0.720694645
0.413892909,0.254703329,0.292329957,0.017366136,0.098408104,0.18089725,0.104196816,0.720694645
0.282199711,0.24602026,0.374819103,0.264833575,0.098408104,0.18089725,0.104196816,0.720694645
0.219971056,0.250361795,0.309696093,0.07959479,0.098408104,0.18089725,0.104196816,0.720694645
0.069464544,0.250361795,0.15918958,0.279305355,0.098408104,0.18089725,0.104196816,0.720694645
0.441389291,0.244573082,0.486251809,0.07959479,0.098408104,0.18089725,0.104196816,0.720694645
0.267727931,0.253256151,0.283646889,0.033285094,0.098408104,0.18089725,0.104196816,0.720694645
0.160636758,0.251808973,0.308248915,0.015918958,0.098408104,0.18089725,0.104196816,0.720694645
0.260492041,0.257597685,0.350217077,0.015918958,0.098408104,0.18089725,0.104196816,0.720694645
0.474674385,0.251808973,0.299565847,0.015918958,0.098408104,0.18089725,0.104196816,0.720694645
0.366136035,0.251808973,0.369030391,0.015918958,0.098408104,0.18089725,0.104196816,0.720694645
0.421128799,0.250361795,0.529667149,0.562952243,0.098408104,0.18089725,0.104196816,0.720694645
0.470332851,0.244573082,0.535455861,0.444283647,0.098408104,0.18089725,0.104196816,0.720694645
0.204052098,0.251808973,0.206946454,0.054992764,0.098408104,0.18089725,0.104196816,0.720694645
0.480463097,0.250361795,0.519536903,0.125904486,0.098408104,0.18089725,0.104196816,0.720694645
0.280752533,0.250361795,0.141823444,0.069464544,0.098408104,0.18089725,0.104196816,0.720694645
0.146164978,0.250361795,0.199710564,0.192474674,0.098408104,0.18089725,0.104196816,0.720694645
0.319826339,0.250361795,0.321273517,0.156295224,0.098408104,0.18089725,0.104196816,0.720694645
0.134587554,0.251808973,0.112879884,0.387843705,0.098408104,0.18089725,0.104196816,0.720694645
0.215629522,0.251808973,0.243125904,0.19536903,0.098408104,0.18089725,0.104196816,0.720694645
0.383502171,0.251808973,0.247467438,0.162083936,0.098408104,0.18089725,0.104196816,0.720694645
0.182344428,0.257597685,0.136034732,0.052098408,0.098408104,0.18089725,0.104196816,0.720694645
0.09406657,0.251808973,0.280752533,0.2170767,0.098408104,0.18089725,0.104196816,0.720694645
0.366136035,0.250361795,0.259044863,0.147612156,0.098408104,0.18089725,0.104196816,0.720694645
0.11577424,0.251808973,0.314037627,0.13748191,0.098408104,0.18089725,0.104196816,0.720694645
0.150506512,0.250361795,0.413892909,0.030390738,0.098408104,0.18089725,0.104196816,0.720694645
0.369030391,0.251808973,0.321273517,0.143270622,0.098408104,0.18089725,0.104196816,0.720694645
0.124457308,0.254703329,0.140376266,0.10130246,0.098408104,0.18089725,0.104196816,0.720694645
0.352846402,0.2867884,0.142857143,0.023630505,0.058539205,0.099355532,0.059613319,0.679377014
0.19763695,0.284103115,0.256176155,0.025241676,0.058539205,0.099355532,0.059613319,0.679377014
0.324919441,0.284103115,0.291084855,0.016648765,0.058539205,0.099355532,0.059613319,0.679377014
0.492481203,0.258861439,0.505907626,0.19763695,0.058539205,0.099355532,0.059613319,0.679377014
0.323308271,0.2867884,0.34264232,0.263694952,0.058539205,0.099355532,0.059613319,0.679377014
0.131578947,0.26047261,0.187432868,0.209452202,0.058539205,0.099355532,0.059613319,0.679377014
0.393125671,0.272287863,0.430182599,0.107411386,0.058539205,0.099355532,0.059613319,0.679377014
0.218045113,0.265306122,0.294844253,0.062835661,0.058539205,0.099355532,0.059613319,0.679377014
0.263157895,0.263157895,0.392051557,0.023630505,0.058539205,0.099355532,0.059613319,0.679377014
0.272287863,0.283029001,0.361976369,0.019334049,0.058539205,0.099355532,0.059613319,0.679377014
0.378625134,0.261009667,0.299140709,0.019334049,0.058539205,0.099355532,0.059613319,0.679377014
0.298603652,0.287862513,0.387755102,0.018259936,0.058539205,0.099355532,0.059613319,0.679377014
0.431256713,0.262083781,0.45972073,0.44575725,0.058539205,0.099355532,0.059613319,0.679377014
0.346938776,0.28141783,0.443609023,0.426423201,0.058539205,0.099355532,0.059613319,0.679377014
0.312030075,0.286251343,0.240064447,0.118152524,0.058539205,0.099355532,0.059613319,0.679377014
0.429108485,0.283566058,0.502148228,0.079484425,0.058539205,0.099355532,0.059613319,0.679377014
0.255102041,0.286251343,0.174543502,0.100966702,0.058539205,0.099355532,0.059613319,0.679377014
0.232008593,0.286251343,0.332975295,0.302900107,0.058539205,0.099355532,0.059613319,0.679377014
0.212674544,0.287325456,0.300214823,0.191729323,0.058539205,0.099355532,0.059613319,0.679377014
0.135338346,0.244897959,0.086466165,0.365735768,0.058539205,0.099355532,0.059613319,0.679377014
0.087540279,0.266917293,0.302900107,0.108485499,0.058539205,0.099355532,0.059613319,0.679377014
0.448979592,0.266917293,0.327067669,0.068743287,0.058539205,0.099355532,0.059613319,0.679377014
0.38453276,0.284103115,0.173469388,0.1433942,0.058539205,0.099355532,0.059613319,0.679377014
0.090762621,0.26047261,0.31471536,0.227175081,0.058539205,0.099355532,0.059613319,0.679377014
0.352309345,0.284103115,0.350161117,0.190118153,0.058539205,0.099355532,0.059613319,0.679377014
0.126208378,0.264232009,0.247583244,0.179377014,0.058539205,0.099355532,0.059613319,0.679377014
0.158968851,0.285714286,0.427497315,0.168635875,0.058539205,0.099355532,0.059613319,0.679377014
0.373791622,0.285714286,0.386680988,0.037593985,0.058539205,0.099355532,0.059613319,0.679377014
0.144468314,0.280880773,0.111707841,0.055853921,0.058539205,0.099355532,0.059613319,0.679377014
0.145624582,0.253173013,0.205744823,0.053440214,0.060788243,0.106212425,0.051436206,0.613894456
0.147628591,0.255177021,0.277221109,0.036740147,0.060788243,0.106212425,0.051436206,0.613894456
0.156312625,0.243820975,0.231128925,0.035404142,0.060788243,0.106212425,0.051436206,0.613894456
0.352037408,0.254509018,0.369405478,0.095524382,0.060788243,0.106212425,0.051436206,0.613894456
0.322645291,0.246492986,0.403473614,0.361389446,0.060788243,0.106212425,0.051436206,0.613894456
0.398797595,0.250501002,0.364729459,0.090180361,0.060788243,0.106212425,0.051436206,0.613894456
0.130928524,0.241148965,0.214428858,0.186372745,0.060788243,0.106212425,0.051436206,0.613894456
0.179024716,0.251169005,0.362725451,0.064796259,0.060788243,0.106212425,0.051436206,0.613894456
0.361389446,0.257849031,0.270541082,0.138276553,0.060788243,0.106212425,0.051436206,0.613894456
0.085504342,0.26252505,0.15497662,0.048096192,0.060788243,0.106212425,0.051436206,0.613894456
0.19505678,0.251837007,0.410821643,0.074816299,0.060788243,0.106212425,0.051436206,0.613894456
0.36740147,0.253173013,0.414829659,0.040748163,0.060788243,0.106212425,0.051436206,0.613894456
0.273213093,0.253173013,0.266533066,0.498997996,0.060788243,0.106212425,0.051436206,0.613894456
0.142284569,0.245824983,0.208416834,0.289245157,0.060788243,0.106212425,0.051436206,0.613894456
0.253841015,0.253173013,0.215764863,0.219104876,0.060788243,0.106212425,0.051436206,0.613894456
0.408817635,0.264529058,0.297261189,0.076152305,0.060788243,0.106212425,0.051436206,0.613894456
0.138944556,0.257849031,0.201736807,0.166332665,0.060788243,0.106212425,0.051436206,0.613894456
0.199064796,0.25250501,0.450901804,0.39011356,0.060788243,0.106212425,0.051436206,0.613894456
0.148296593,0.255845023,0.311289245,0.254509018,0.060788243,0.106212425,0.051436206,0.613894456
0.142284569,0.254509018,0.094856379,0.184368737,0.060788243,0.106212425,0.051436206,0.613894456
0.217768871,0.246492986,0.438209753,0.063460254,0.060788243,0.106212425,0.051436206,0.613894456
0.134268537,0.246492986,0.421509686,0.058116232,0.060788243,0.106212425,0.051436206,0.613894456
0.185704743,0.248496994,0.248496994,0.241148965,0.060788243,0.106212425,0.051436206,0.613894456
0.422845691,0.251837007,0.468937876,0.285237141,0.060788243,0.106212425,0.051436206,0.613894456
0.154308617,0.255177021,0.362725451,0.263861055,0.060788243,0.106212425,0.051436206,0.613894456
0.253841015,0.259853039,0.301269205,0.259185037,0.060788243,0.106212425,0.051436206,0.613894456
0.31997328,0.255845023,0.388109552,0.293921176,0.060788243,0.106212425,0.051436206,0.613894456
0.315965264,0.259185037,0.424849699,0.066800267,0.060788243,0.106212425,0.051436206,0.613894456
0.108884436,0.253173013,0.102204409,0.048764195,0.060788243,0.106212425,0.051436206,0.613894456
0.297520661,0.280991736,0.190082645,0.05785124,0.066115702,0.157024793,0.074380165,0.578512397
0.123966942,0.256198347,0.181818182,0.181818182,0.066115702,0.157024793,0.074380165,0.578512397
0.32231405,0.314049587,0.148760331,0.231404959,0.066115702,0.157024793,0.074380165,0.578512397
0.165289256,0.214876033,0.157024793,0.214876033,0.066115702,0.157024793,0.074380165,0.578512397
0.214876033,0.214876033,0.140495868,0.107438017,0.066115702,0.157024793,0.074380165,0.578512397
0.148760331,0.223140496,0.132231405,0.132231405,0.066115702,0.157024793,0.074380165,0.578512397
0.157024793,0.231404959,0.173553719,0.429752066,0.066115702,0.157024793,0.074380165,0.578512397
0.148760331,0.256198347,0.165289256,0.148760331,0.066115702,0.157024793,0.074380165,0.578512397
0.32231405,0.214876033,0.247933884,0.082644628,0.066115702,0.157024793,0.074380165,0.578512397
0.289256198,0.26446281,0.338842975,0.157024793,0.066115702,0.157024793,0.074380165,0.578512397
0.247933884,0.256198347,0.190082645,0.20661157,0.066115702,0.157024793,0.074380165,0.578512397
0.239669421,0.223140496,0.231404959,0.132231405,0.066115702,0.157024793,0.074380165,0.578512397
0.396694215,0.256198347,0.421487603,0.537190083,0.066115702,0.157024793,0.074380165,0.578512397
0.380165289,0.280991736,0.52892562,0.504132231,0.066115702,0.157024793,0.074380165,0.578512397
0.157024793,0.231404959,0.157024793,0.082644628,0.066115702,0.157024793,0.074380165,0.578512397
0.297520661,0.272727273,0.363636364,0.190082645,0.066115702,0.157024793,0.074380165,0.578512397
0.181818182,0.231404959,0.132231405,0.123966942,0.066115702,0.157024793,0.074380165,0.578512397
0.198347107,0.20661157,0.231404959,0.289256198,0.066115702,0.157024793,0.074380165,0.578512397
0.239669421,0.165289256,0.272727273,0.157024793,0.066115702,0.157024793,0.074380165,0.578512397
0.132231405,0.20661157,0.140495868,0.454545455,0.066115702,0.157024793,0.074380165,0.578512397
0.247933884,0.173553719,0.20661157,0.132231405,0.066115702,0.157024793,0.074380165,0.578512397
0.173553719,0.181818182,0.214876033,0.074380165,0.066115702,0.157024793,0.074380165,0.578512397
0.190082645,0.214876033,0.181818182,0.26446281,0.066115702,0.157024793,0.074380165,0.578512397
0.181818182,0.20661157,0.26446281,0.537190083,0.066115702,0.157024793,0.074380165,0.578512397
0.239669421,0.173553719,0.190082645,0.479338843,0.066115702,0.157024793,0.074380165,0.578512397
0.247933884,0.214876033,0.214876033,0.157024793,0.066115702,0.157024793,0.074380165,0.578512397
0.190082645,0.26446281,0.214876033,0.504132231,0.066115702,0.157024793,0.074380165,0.578512397
0.123966942,0.272727273,0.140495868,0.223140496,0.066115702,0.157024793,0.074380165,0.578512397
0.214876033,0.256198347,0.165289256,0.05785124,0.066115702,0.157024793,0.074380165,0.578512397
0.222222222,0.26984127,0.174603175,0.095238095,0.126984127,0.095238095,0.047619048,0.619047619
0.095238095,0.19047619,0.063492063,0.603174603,0.126984127,0.095238095,0.047619048,0.619047619
0.079365079,0.253968254,0.126984127,0.19047619,0.126984127,0.095238095,0.047619048,0.619047619
0.333333333,0.26984127,0.206349206,0.174603175,0.126984127,0.095238095,0.047619048,0.619047619
0.238095238,0.222222222,0.26984127,0.158730159,0.126984127,0.095238095,0.047619048,0.619047619
0.206349206,0.238095238,0.174603175,0.158730159,0.126984127,0.095238095,0.047619048,0.619047619
0.238095238,0.19047619,0.174603175,0.53968254,0.126984127,0.095238095,0.047619048,0.619047619
0.349206349,0.301587302,0.238095238,0.158730159,0.126984127,0.095238095,0.047619048,0.619047619
0.206349206,0.349206349,0.222222222,0.111111111,0.126984127,0.095238095,0.047619048,0.619047619
0.126984127,0.222222222,0.111111111,0.603174603,0.126984127,0.095238095,0.047619048,0.619047619
0.158730159,0.142857143,0.174603175,0.095238095,0.126984127,0.095238095,0.047619048,0.619047619
0.095238095,0.253968254,0.079365079,0.587301587,0.126984127,0.095238095,0.047619048,0.619047619
0.126984127,0.238095238,0.222222222,0.46031746,0.126984127,0.095238095,0.047619048,0.619047619
0.253968254,0.206349206,0.253968254,0.46031746,0.126984127,0.095238095,0.047619048,0.619047619
0.047619048,0.126984127,0.047619048,0.253968254,0.126984127,0.095238095,0.047619048,0.619047619
0.19047619,0.063492063,0.142857143,0.603174603,0.126984127,0.095238095,0.047619048,0.619047619
0.174603175,0.063492063,0.047619048,0.571428571,0.126984127,0.095238095,0.047619048,0.619047619
0.079365079,0.222222222,0.142857143,0.079365079,0.126984127,0.095238095,0.047619048,0.619047619
0.253968254,0.111111111,0.142857143,0.095238095,0.126984127,0.095238095,0.047619048,0.619047619
0.222222222,0.111111111,0.365079365,0.587301587,0.126984127,0.095238095,0.047619048,0.619047619
0.222222222,0.126984127,0.158730159,0.174603175,0.126984127,0.095238095,0.047619048,0.619047619
0.126984127,0.111111111,0.111111111,0.111111111,0.126984127,0.095238095,0.047619048,0.619047619
0.126984127,0.142857143,0.158730159,0.555555556,0.126984127,0.095238095,0.047619048,0.619047619
