HDP2,HDP3,HDP4,HDP5,UDP1,UDP2,UDP3,UDP4
0.720588235,0.504679144,0.747326203,0.506684492,0.779411765,0.762032086,0.762032086,0.834224599
0.484625668,0.568850267,0.532085561,0.682486631,0.779411765,0.762032086,0.762032086,0.834224599
0.445855615,0.651069519,0.60026738,0.639037433,0.779411765,0.762032086,0.762032086,0.834224599
0.403743316,0.639037433,0.498663102,0.612299465,0.779411765,0.762032086,0.762032086,0.834224599
0.447366329,0.420234546,0.558755715,0.818127609,0.822162592,0.738004373,0.828582787,0.781375472
0.610117273,0.424786325,0.583899821,0.758099781,0.822162592,0.738004373,0.828582787,0.781375472
0.459988074,0.361836613,0.381872391,0.775452196,0.822162592,0.738004373,0.828582787,0.781375472
0.332975552,0.423812363,0.284535878,0.511190618,0.822162592,0.738004373,0.828582787,0.781375472
0.421645796,0.414808189,0.421486782,0.243152455,0.822162592,0.738004373,0.828582787,0.781375472
0.391393361,0.387119857,0.361737229,0.581613993,0.822162592,0.738004373,0.828582787,0.781375472
0.344603459,0.347584973,0.288252832,0.435241503,0.822162592,0.738004373,0.828582787,0.781375472
0.533850129,0.372649573,0.291333731,0.599642218,0.822162592,0.738004373,0.828582787,0.781375472
0.589405685,0.384019082,0.463546015,0.577300735,0.822162592,0.738004373,0.828582787,0.781375472
0.405426357,0.413138541,0.481892268,0.622182469,0.822162592,0.738004373,0.828582787,0.781375472
0.490300139,0.420234546,0.343371099,0.610534685,0.822162592,0.738004373,0.828582787,0.781375472
0.3673226,0.412522361,0.362313655,0.823017293,0.822162592,0.738004373,0.828582787,0.781375472
0.276704433,0.373365136,0.298211091,0.259391771,0.822162592,0.738004373,0.828582787,0.781375472
