HDP2,HDP3,HDP4,HDP5,UDP1,UDP2,UDP3,UDP4
0.294969167,0.38203784,0.334390777,0.294373477,0.225447958,0.326638806,0.192351529,0.828866374
0.306161864,0.391963259,0.29614456,0.748475076,0.225447958,0.326638806,0.192351529,0.828866374
0.355409381,0.397908771,0.320255095,0.424245036,0.225447958,0.326638806,0.192351529,0.828866374
0.291113549,0.590862209,0.281076446,0.516255104,0.312099231,0.396693264,0.260226566,0.762547395
0.319575091,0.589976497,0.284055167,0.359852908,0.312099231,0.396693264,0.260226566,0.762547395
0.282952289,0.591989303,0.271265422,0.482351624,0.312099231,0.396693264,0.260226566,0.762547395
0.273271835,0.589231042,0.292862113,0.457924411,0.312099231,0.396693264,0.260226566,0.762547395
0.286211523,0.591668882,0.28488528,0.41275038,0.312099231,0.396693264,0.260226566,0.762547395
0.701643643,0.597683084,0.723667112,0.40384754,0.312099231,0.396693264,0.260226566,0.762547395
0.664486353,0.58706713,0.63474448,0.462525388,0.312099231,0.396693264,0.260226566,0.762547395
0.367054066,0.50863395,0.543855537,0.396257382,0.312099231,0.396693264,0.260226566,0.762547395
0.608076641,0.627828486,0.70096328,0.518143732,0.312099231,0.396693264,0.260226566,0.762547395
0.369710815,0.603544243,0.641131991,0.56070344,0.312099231,0.396693264,0.260226566,0.762547395
0.479327959,0.588663427,0.618274729,0.449602941,0.312099231,0.396693264,0.260226566,0.762547395
0.388045172,0.603265279,0.561511274,0.623333672,0.312099231,0.396693264,0.260226566,0.762547395
0.685541582,0.600928952,0.517286885,0.251329149,0.312099231,0.396693264,0.260226566,0.762547395
0.528202144,0.593150687,0.457264583,0.241365856,0.312099231,0.396693264,0.260226566,0.762547395
0.703209331,0.604795321,0.703620029,0.352240085,0.312099231,0.396693264,0.260226566,0.762547395
0.680310611,0.622043849,0.686450542,0.547491955,0.312099231,0.396693264,0.260226566,0.762547395
0.472500304,0.60231835,0.416768631,0.254273387,0.312099231,0.396693264,0.260226566,0.762547395
0.643197878,0.5936319,0.672661755,0.488942934,0.312099231,0.396693264,0.260226566,0.762547395
0.426490929,0.59372082,0.326400033,0.352361163,0.312099231,0.396693264,0.260226566,0.762547395
